ds,y
2016-03-13,1423
2016-03-13,1261
2016-11-13,575
2016-11-13,667
2016-11-13,679
2016-11-13,1570
2016-11-13,2265
2016-03-13,2296
2015-09-13,1479
2015-09-13,1671
2015-09-13,2268
2015-10-13,2317
2015-09-13,2388
2015-09-13,2206
2015-09-13,1118
2015-10-13,1003
2018-07-13,1992
2015-10-13,1259
2018-07-13,1503
2018-07-13,1609
2015-01-13,1401
2015-01-13,1949
2015-01-13,1073
2015-01-13,1367
2015-01-13,1594
2018-07-13,2466
2018-08-13,1706
2015-10-13,874
2015-10-13,1900
2016-11-13,911
2016-05-13,1884
2016-05-13,2100
2015-09-13,918
2015-09-13,1260
2015-09-13,1964
2015-10-13,1471
2015-09-13,1898
2015-01-13,1903
2015-09-13,1574
2015-09-13,717
2015-10-13,2393
2015-10-13,1413
2015-10-13,2287
2015-01-13,2239
2018-08-13,1797
2016-06-13,1267
2016-04-13,568
2016-04-13,862
2016-04-13,1150
2016-04-13,1052
2018-08-13,755
2016-04-13,2089
2018-08-13,1768
2016-07-13,1514
2018-08-13,1753
2018-08-13,2464
2016-04-13,1093
2016-07-13,1711
2016-04-13,703
2016-07-13,1699
2016-07-13,1203
2018-08-13,1094
2018-08-13,2415
2016-04-13,2390
2016-04-13,1842
2018-08-13,2298
2018-08-13,1958
2016-07-13,562
2016-04-13,1977
2016-04-13,912
2016-04-13,2081
2016-04-13,814
2016-04-13,2286
2016-04-13,2078
2018-08-13,2380
2018-08-13,1827
2016-11-14,2491
2018-11-14,551
2018-11-14,1290
2018-11-14,2444
2018-11-14,1221
2018-12-14,2048
2018-12-14,991
2018-12-14,1667
2017-11-14,2475
2017-11-14,784
2017-11-14,806
2017-11-14,2292
2017-11-14,1645
2017-11-14,1624
2018-11-14,753
2018-11-14,1674
2018-11-14,697
2016-11-14,830
2016-11-14,1980
2016-11-14,1858
2016-11-14,711
2016-11-14,1928
2018-12-14,743
2018-12-14,1254
2018-12-14,1460
2016-11-14,943
2018-12-14,1593
2016-11-14,2313
2015-06-14,563
2017-11-14,877
2018-11-14,825
2018-11-14,1149
2018-11-14,1161
2016-02-14,1776
2016-11-14,2306
2017-11-14,2306
2017-11-14,763
2017-11-14,729
2017-11-14,1070
2018-10-14,2220
2016-07-14,1972
2017-12-14,2011
2017-12-14,1823
2017-12-14,1341
2017-12-14,1932
2017-12-14,1987
2017-12-14,2070
2017-12-14,2298
2016-02-14,1947
2016-02-14,942
2016-02-14,1944
2018-07-14,1669
2018-05-14,1198
2018-05-14,1776
2018-05-14,2447
2018-05-14,1882
2018-05-14,2337
2018-05-14,697
2018-05-14,504
2017-11-14,860
2016-11-14,1081
2016-06-14,2216
2017-06-14,621
2016-11-14,1569
2016-11-14,2014
2016-11-14,2055
2017-06-14,1414
2017-06-14,1727
2017-06-14,1416
2017-06-14,995
2017-06-14,511
2017-06-14,1883
2017-06-14,2154
2017-06-14,2228
2018-09-14,586
2018-09-14,784
2018-09-14,2354
2018-09-14,1805
2018-09-14,1048
2018-09-14,1495
2018-09-14,2468
2018-09-14,1960
2018-09-14,1605
2018-09-14,2412
2018-09-14,1627
2018-09-14,1164
2017-06-14,1637
2017-11-14,1125
2017-11-14,1505
2017-05-14,2321
2018-07-14,1287
2018-08-14,1142
2018-08-14,967
2016-05-14,2302
2018-12-14,1557
2018-12-14,1057
2018-12-14,1264
2018-07-14,2212
2018-07-14,1576
2018-07-14,1883
2016-05-14,1064
2016-05-14,808
2015-07-14,2310
2015-07-14,1322
2015-07-14,1500
2015-07-14,931
2015-07-14,1168
2015-07-14,833
2015-07-14,2038
2015-07-14,592
2015-07-14,849
2015-09-14,1518
2015-09-14,1181
2015-09-14,1378
2015-09-14,1283
2018-07-14,1133
2018-07-14,1264
2018-07-14,2021
2018-07-14,1404
2018-07-14,1954
2018-07-14,1063
2018-07-14,2208
2018-07-14,1839
2015-09-14,1945
2015-09-14,517
2016-05-14,1701
2015-09-14,1313
2018-09-14,1781
2018-09-14,1322
2015-09-14,614
2015-09-14,755
2015-09-14,1973
2015-09-14,1838
2015-09-14,787
2015-09-14,1747
2015-09-14,895
2015-09-14,808
2015-09-14,531
2017-05-14,525
2016-05-14,1061
2016-04-14,2188
2018-12-14,860
2018-12-14,1569
2018-12-14,557
2015-01-14,1715
2017-09-14,1031
2017-09-14,643
2017-09-14,1214
2016-05-14,2444
2016-05-14,1259
2016-05-14,2173
2016-05-14,1735
2016-05-14,777
2017-11-14,1122
2018-05-14,1194
2017-05-14,2364
2017-05-14,1637
2017-05-14,1073
2017-05-14,1452
2017-05-14,1644
2017-05-14,1234
2017-05-14,1119
2015-12-14,2041
2015-12-14,1050
2015-12-14,2330
2015-12-14,769
2015-10-14,2247
2015-10-14,1529
2015-10-14,1690
2016-05-14,2128
2016-05-14,2178
2015-10-14,2227
2015-10-14,2309
2015-09-14,2239
2015-09-14,2472
2015-12-14,2283
2018-08-14,759
2016-02-14,504
2015-12-14,545
2015-12-14,2378
2015-12-14,1676
2016-09-14,1767
2016-09-14,1354
2016-09-14,902
2016-09-14,1544
2016-09-14,2410
2016-09-14,989
2016-09-14,1467
2015-12-14,1352
2018-05-14,786
2017-11-14,1641
2018-05-14,2455
2017-10-14,630
2017-10-14,798
2017-10-14,2463
2017-10-14,2132
2017-07-14,1432
2017-07-14,1050
2017-07-14,1925
2017-07-14,1626
2017-07-14,2222
2017-10-14,609
2015-03-14,1985
2015-03-14,1850
2015-03-14,886
2015-03-14,1572
2015-03-14,1414
2015-03-14,1882
2015-03-14,1146
2015-03-14,1233
2015-03-14,2233
2018-12-14,2063
2015-03-14,2018
2017-10-14,2493
2017-10-14,890
2017-10-14,1550
2017-12-14,2386
2017-12-14,2080
2018-09-14,847
2018-09-14,2041
2018-09-14,1035
2018-09-14,1475
2015-05-14,1000
2015-02-14,1392
2015-02-14,1809
2015-02-14,1275
2015-02-14,652
2018-05-14,1726
2018-05-14,661
2018-03-14,1739
2017-08-14,1932
2017-08-14,770
2017-08-14,1604
2017-08-14,2000
2017-08-14,2468
2017-10-14,1279
2017-10-14,626
2018-12-14,726
2016-03-14,1596
2018-12-14,2299
2018-12-14,940
2018-01-14,517
2018-01-14,1640
2018-01-14,636
2018-01-14,2299
2018-01-14,1649
2018-01-14,1707
2017-01-14,863
2017-08-14,1017
2016-03-14,1974
2018-01-14,2161
2017-03-14,1424
2017-03-14,1618
2017-03-14,1382
2017-03-14,1919
2017-03-14,2396
2017-03-14,762
2015-03-14,2331
2016-02-14,1957
2016-02-14,1330
2017-01-14,1260
2017-03-14,698
2018-01-14,1666
2018-01-14,569
2018-01-14,2013
2017-07-14,1382
2017-07-14,726
2017-07-14,1560
2017-07-14,814
2017-07-14,1343
2017-07-14,1893
2017-07-14,1018
2017-07-14,1085
2017-07-14,872
2017-07-14,1329
2017-07-14,2498
2017-07-14,1988
2017-07-14,2341
2018-01-14,770
2018-01-14,2473
2018-01-14,839
2018-01-14,1991
2018-01-14,2167
2018-01-14,2388
2018-01-14,2204
2018-01-14,1927
2018-12-14,1821
2016-03-14,612
2015-09-14,1455
2018-04-14,905
2016-07-14,1103
2016-07-14,1764
2016-07-14,1377
2017-04-14,829
2017-04-14,1567
2017-04-14,858
2017-04-14,782
2017-04-14,1863
2018-04-14,1655
2016-12-14,1932
2016-12-14,1318
2016-12-14,527
2016-12-14,1392
2018-04-14,2109
2016-12-14,530
2016-12-14,2087
2016-12-14,1189
2016-12-14,1280
2016-12-14,522
2016-12-14,871
2018-04-14,1071
2018-04-14,2282
2015-11-14,1211
2015-11-14,1655
2015-11-14,771
2015-11-14,1823
2015-11-14,2451
2018-10-14,2043
2018-10-14,2389
2018-10-14,1088
2018-04-14,2112
2018-10-14,2352
2015-11-14,2272
2015-11-14,789
2018-04-14,1198
2015-10-14,756
2015-10-14,907
2015-10-14,1807
2015-10-14,1057
2018-04-14,2365
2015-10-14,1146
2016-12-14,739
2016-12-14,1899
2015-11-14,1707
2017-02-14,2123
2017-02-14,2476
2017-02-14,1829
2018-05-14,513
2018-05-14,2230
2018-05-14,1787
2018-05-14,986
2017-02-14,540
2018-05-14,1670
2017-02-14,2192
2018-05-14,1801
2018-05-14,2252
2018-05-14,847
2018-05-14,1055
2015-06-15,2459
2016-10-15,922
2016-10-15,1927
2016-10-15,1179
2016-10-15,1192
2016-10-15,587
2017-11-15,2293
2017-11-15,1469
2016-10-15,1505
2015-06-15,1539
2018-10-15,2002
2016-10-15,613
2018-10-15,893
2015-06-15,2078
2018-10-15,2154
2018-04-15,1583
2018-04-15,590
2018-10-15,2313
2018-10-15,2479
2018-10-15,1801
2018-10-15,1568
2018-04-15,1659
2018-04-15,2034
2018-04-15,995
2018-04-15,1298
2018-12-15,1806
2018-12-15,2037
2017-07-15,1563
2017-11-15,1056
2017-07-15,1435
2017-07-15,1668
2017-11-15,1573
2017-11-15,1256
2018-10-15,920
2016-10-15,1717
2016-11-15,1853
2017-06-15,1554
2017-12-15,2065
2017-12-15,1820
2018-08-15,1966
2017-02-15,2471
2015-02-15,1460
2018-09-15,570
2018-11-15,1834
2018-11-15,1636
2018-09-15,1632
2018-09-15,2365
2017-12-15,617
2016-11-15,659
2017-12-15,1497
2017-12-15,1862
2016-11-15,1969
2016-11-15,1478
2016-11-15,1167
2016-11-15,2462
2018-09-15,620
2018-09-15,2351
2018-09-15,1214
2018-09-15,1413
2016-11-15,1860
2015-06-15,1008
2016-03-15,1751
2018-08-15,1219
2018-09-15,1741
2018-09-15,2170
2018-09-15,1117
2018-09-15,1595
2018-09-15,622
2016-11-15,1471
2015-12-15,764
2015-12-15,1053
2015-12-15,1254
2015-12-15,2252
2017-02-15,523
2015-12-15,777
2017-08-15,1547
2017-08-15,803
2017-08-15,1257
2017-08-15,623
2017-08-15,647
2017-08-15,1932
2017-08-15,2402
2017-08-15,522
2017-08-15,926
2018-08-15,1213
2017-08-15,528
2017-12-15,1641
2016-09-15,1081
2015-09-15,1941
2015-10-15,525
2015-10-15,1126
2017-04-15,2481
2017-04-15,1089
2017-04-15,507
2017-04-15,1367
2017-04-15,833
2017-04-15,1987
2017-04-15,708
2017-04-15,1483
2015-10-15,2116
2017-01-15,1854
2016-12-15,1551
2016-12-15,1501
2016-12-15,1322
2016-12-15,618
2016-12-15,601
2016-12-15,1213
2016-12-15,1464
2016-12-15,507
2015-11-15,1010
2015-11-15,868
2016-12-15,1599
2018-12-15,2265
2015-09-15,713
2015-11-15,2254
2016-06-15,1143
2016-06-15,1743
2015-08-15,1534
2015-08-15,1219
2015-08-15,2023
2015-08-15,1169
2015-08-15,1302
2015-08-15,2168
2015-08-15,558
2015-08-15,1102
2015-08-15,745
2016-06-15,1159
2016-06-15,1572
2016-06-15,990
2016-06-15,1807
2016-02-15,687
2016-02-15,2035
2016-02-15,760
2016-02-15,2167
2016-02-15,972
2016-02-15,2135
2016-02-15,1609
2016-02-15,1043
2015-11-15,846
2015-11-15,2410
2015-11-15,1727
2018-01-15,766
2017-10-15,1259
2017-10-15,1831
2017-10-15,1995
2017-10-15,2178
2017-10-15,1989
2017-10-15,1858
2018-01-15,1504
2018-01-15,1578
2018-01-15,2440
2018-01-15,658
2017-01-15,2338
2017-03-15,2166
2017-03-15,1476
2017-03-15,816
2017-03-15,1334
2017-03-15,1965
2017-03-15,1912
2017-03-15,2215
2015-03-15,2092
2015-03-15,1577
2015-03-15,2269
2015-03-15,2110
2015-03-15,2289
2017-10-15,1055
2015-11-15,2344
2017-10-15,2344
2017-10-15,896
2018-01-15,1937
2018-01-15,608
2018-01-15,1821
2018-05-15,2346
2018-05-15,2341
2018-05-15,1702
2018-05-15,992
2018-05-15,532
2018-05-15,1374
2018-05-15,611
2018-05-15,2153
2016-08-15,502
2016-08-15,1103
2016-08-15,1801
2017-01-15,561
2017-01-15,701
2017-01-15,919
2017-01-15,1706
2017-01-15,1032
2017-01-15,1501
2017-10-15,2064
2017-10-15,2141
2017-10-15,2000
2017-10-15,747
2015-11-15,1647
2017-12-15,2451
2018-09-15,2460
2018-07-15,881
2018-07-15,1324
2015-07-15,1911
2018-06-15,1917
2017-09-15,1504
2017-09-15,1482
2015-07-15,1617
2018-07-15,1940
2018-07-15,1018
2018-12-15,641
2018-12-15,1919
2015-04-15,2286
2015-04-15,2329
2018-06-15,2452
2015-09-15,2038
2018-07-15,1925
2018-07-15,1628
2018-07-15,773
2018-07-15,1579
2018-06-15,1095
2018-06-15,2323
2018-06-15,1980
2018-06-15,1920
2018-06-15,1950
2016-09-15,2201
2016-09-15,842
2015-01-15,1883
2016-09-15,1034
2016-09-15,2216
2016-09-15,725
2016-09-15,2340
2016-09-15,1270
2016-09-15,2171
2016-05-15,2151
2016-05-15,954
2016-09-15,1854
2016-09-15,1317
2018-06-15,2189
2018-06-15,850
2018-09-15,1982
2018-09-15,1089
2018-09-15,2123
2018-09-15,1513
2018-09-15,1140
2018-09-15,1648
2018-09-15,1268
2017-09-15,1011
2017-09-15,1967
2018-07-15,650
2018-07-15,840
2018-09-15,1815
2018-09-15,1331
2018-09-15,1552
2018-09-15,2350
2018-09-15,1920
2018-06-15,1344
2018-09-15,1315
2016-09-15,1338
2018-06-15,565
2018-06-15,1130
2018-06-15,2068
2018-06-15,1117
2018-06-15,551
2017-09-15,794
2017-09-15,1344
2018-06-15,865
2017-05-15,1499
2016-09-15,673
2017-05-15,672
2017-05-15,1160
2017-05-15,584
2017-05-15,523
2017-09-15,2031
2017-05-15,668
2016-09-15,1959
2015-11-16,2421
2016-08-16,609
2016-08-16,1396
2016-03-16,959
2016-03-16,943
2016-03-16,1791
2018-03-16,1598
2018-03-16,1418
2018-03-16,1876
2018-03-16,504
2018-03-16,978
2018-03-16,1940
2018-03-16,805
2015-12-16,2222
2017-08-16,2363
2017-08-16,1844
2017-08-16,795
2015-11-16,2493
2015-11-16,750
2015-11-16,1244
2016-08-16,775
2016-08-16,542
2015-11-16,1356
2015-11-16,1357
2016-09-16,717
2015-11-16,563
2017-12-16,1352
2017-12-16,1574
2017-12-16,1356
2017-12-16,1486
2018-03-16,2118
2018-03-16,1202
2018-03-16,2266
2018-03-16,1826
2018-03-16,1530
2018-03-16,1543
2015-12-16,1655
2015-12-16,1975
2015-12-16,846
2015-12-16,1169
2015-12-16,2240
2015-02-16,2490
2016-10-16,1748
2018-08-16,907
2018-08-16,517
2017-10-16,1504
2016-05-16,2347
2016-03-16,2163
2015-11-16,1482
2015-11-16,1497
2016-03-16,965
2015-01-16,2152
2016-03-16,2009
2016-06-16,1229
2018-02-16,1880
2017-11-16,2394
2017-11-16,1004
2018-02-16,952
2018-02-16,2160
2018-12-16,2450
2018-12-16,1699
2018-12-16,634
2018-12-16,1662
2018-12-16,2457
2018-12-16,1132
2018-12-16,1646
2018-12-16,945
2018-12-16,2069
2018-12-16,2066
2018-02-16,1319
2016-06-16,531
2018-02-16,1422
2016-06-16,1159
2018-10-16,1613
2015-06-16,2346
2015-06-16,2126
2015-06-16,1872
2015-06-16,2083
2016-07-16,893
2016-06-16,1981
2016-06-16,1559
2018-10-16,1721
2018-10-16,1468
2018-10-16,2313
2018-10-16,1659
2016-07-16,1483
2016-07-16,887
2016-07-16,1186
2016-07-16,1264
2016-07-16,1602
2018-10-16,1459
2016-06-16,1986
2016-03-16,928
2018-02-16,2003
2018-02-16,2461
2015-05-16,582
2016-08-16,1508
2016-08-16,2482
2018-12-16,2141
2018-12-16,1397
2016-08-16,1259
2015-09-16,1550
2016-08-16,815
2016-08-16,1557
2016-08-16,2347
2016-08-16,582
2016-08-16,2380
2015-02-16,2003
2016-03-16,2061
2016-03-16,2203
2016-03-16,2354
2016-08-16,1262
2015-01-16,1398
2018-02-16,1917
2015-01-16,990
2018-01-16,1792
2018-07-16,1907
2018-07-16,969
2018-07-16,1860
2017-12-16,2061
2017-09-16,1808
2017-09-16,1966
2017-09-16,918
2017-09-16,763
2016-07-16,2226
2015-10-16,1158
2015-10-16,1030
2015-05-16,734
2015-01-16,1169
2018-01-16,1188
2018-01-16,1520
2018-01-16,540
2018-01-16,1717
2015-11-16,1750
2018-12-16,1610
2017-07-16,1029
2015-12-16,880
2018-11-16,2391
2016-04-16,907
2016-04-16,1808
2016-04-16,2032
2018-05-16,541
2018-11-16,1072
2018-11-16,2012
2016-04-16,615
2016-04-16,2310
2016-04-16,742
2016-04-16,1081
2016-04-16,2377
2018-06-16,1810
2016-04-16,1617
2016-04-16,1529
2018-11-16,1066
2018-06-16,1812
2016-11-16,2111
2016-11-16,1935
2016-11-16,937
2016-11-16,2351
2015-03-16,2029
2016-11-16,2113
2018-11-16,745
2016-11-16,1952
2017-06-16,2011
2017-01-16,541
2017-01-16,2022
2017-06-16,1288
2015-12-16,2259
2018-06-16,1950
2017-06-16,1953
2016-04-16,2388
2016-04-16,1399
2018-06-16,696
2017-04-16,2448
2017-04-16,1260
2017-04-16,1913
2017-07-16,2172
2017-07-16,1899
2017-07-16,996
2017-04-16,790
2017-07-16,1963
2017-07-16,832
2017-07-16,2421
2017-07-16,2016
2017-07-16,1376
2017-07-16,2015
2017-07-16,813
2017-07-16,571
2016-11-16,1988
2017-04-16,1120
2017-04-16,613
2018-06-16,1420
2017-05-16,2461
2017-05-16,1650
2017-05-16,723
2017-05-16,1258
2018-06-16,1336
2017-04-16,2074
2018-06-16,1763
2018-06-16,2105
2018-06-16,1712
2018-06-16,1042
2018-06-16,2421
2018-06-16,1048
2016-12-16,904
2018-06-16,1095
2016-11-16,2397
2016-11-16,1136
2016-11-16,1951
2018-11-16,648
2018-11-16,1353
2018-11-16,513
2016-11-16,2246
2018-11-16,1059
2015-08-16,2278
2018-11-16,2051
2018-11-16,1192
2018-04-16,1887
2018-09-16,2108
2018-09-16,690
2018-04-16,1952
2018-04-16,758
2018-04-16,807
2018-11-16,1277
2018-04-16,2451
2018-04-16,1875
2018-04-16,1138
2018-04-16,2246
2018-04-16,585
2016-02-16,1705
2018-09-16,744
2018-09-16,1899
2018-09-16,1599
2018-09-16,2436
2018-09-16,2290
2018-09-16,661
2018-09-16,1651
2016-02-16,854
2016-02-16,2452
2018-04-16,1477
2018-11-16,1693
2018-11-16,1205
2018-11-16,1565
2018-09-16,2384
2015-12-16,2469
2015-12-16,1869
2015-12-16,1056
2015-12-16,1014
2018-09-16,835
2018-11-16,902
2018-09-16,678
2016-04-16,1726
2015-04-16,1748
2015-12-16,659
2015-12-16,1328
2015-12-16,1171
2016-11-16,2246
2016-04-16,1828
2017-02-16,940
2018-09-16,1278
2017-02-16,1815
2017-02-16,1430
2017-02-16,1632
2017-02-16,1687
2017-02-16,1380
2017-02-16,1142
2018-11-16,853
2017-02-16,1634
2017-02-16,2007
2018-11-16,1152
2017-09-17,1241
2016-04-17,1594
2017-09-17,2296
2017-09-17,769
2016-04-17,2141
2015-08-17,1217
2015-08-17,1614
2017-09-17,1139
2015-08-17,2022
2017-09-17,2269
2015-08-17,1736
2015-08-17,1397
2017-09-17,2496
2016-04-17,2064
2017-09-17,1746
2017-05-17,1548
2017-09-17,1569
2015-03-17,640
2015-03-17,1234
2015-03-17,697
2015-03-17,2390
2015-03-17,1082
2015-03-17,1318
2016-09-17,1069
2016-09-17,594
2016-09-17,1618
2016-09-17,1464
2016-09-17,1620
2016-09-17,2349
2016-09-17,2129
2016-09-17,942
2016-09-17,814
2016-09-17,1102
2016-09-17,551
2016-11-17,2364
2016-05-17,2376
2016-09-17,629
2016-09-17,907
2016-09-17,1388
2016-09-17,979
2015-03-17,1519
2016-09-17,1988
2016-09-17,2234
2016-09-17,565
2016-09-17,1845
2016-09-17,1400
2016-09-17,1689
2016-09-17,2163
2016-09-17,989
2015-03-17,1727
2015-03-17,1890
2015-03-17,2009
2017-05-17,1308
2017-05-17,2184
2017-05-17,517
2017-05-17,624
2017-05-17,958
2017-05-17,1252
2016-05-17,1260
2017-05-17,2436
2017-05-17,1839
2017-09-17,1878
2017-09-17,1720
2017-09-17,2369
2017-09-17,1213
2017-09-17,2132
2016-04-17,2083
2017-09-17,2469
2016-05-17,505
2016-03-17,1749
2015-03-17,1839
2015-03-17,730
2015-03-17,2191
2015-03-17,2351
2015-03-17,1126
2018-06-17,2143
2016-05-17,2174
2018-06-17,1028
2018-06-17,1074
2018-06-17,1141
2018-06-17,1754
2018-06-17,1619
2018-06-17,2475
2016-03-17,1169
2018-06-17,1046
2016-04-17,1284
2018-06-17,545
2018-02-17,1895
2015-09-17,767
2015-09-17,596
2015-09-17,1439
2015-09-17,1907
2015-09-17,2422
2015-09-17,743
2015-09-17,798
2015-09-17,1887
2016-07-17,1735
2016-07-17,1517
2016-07-17,2307
2016-07-17,2252
2018-12-17,1572
2018-12-17,1828
2015-11-17,950
2015-11-17,1321
2018-12-17,832
2018-12-17,2243
2018-12-17,566
2018-12-17,1551
2018-12-17,1558
2018-12-17,1186
2015-03-17,2433
2015-03-17,2189
2015-03-17,1576
2015-03-17,792
2017-01-17,1704
2017-01-17,506
2017-01-17,866
2015-11-17,1188
2017-01-17,1306
2015-11-17,1914
2015-11-17,1213
2018-08-17,1402
2018-08-17,717
2018-08-17,2237
2018-08-17,2228
2018-08-17,1512
2018-08-17,2499
2018-08-17,856
2018-08-17,714
2018-08-17,736
2018-08-17,1680
2018-08-17,508
2018-08-17,2353
2018-08-17,1160
2016-01-17,2412
2016-01-17,1533
2016-01-17,1666
2015-09-17,1892
2015-09-17,1706
2015-09-17,1089
2015-09-17,1187
2015-05-17,767
2018-08-17,2362
2018-08-17,1920
2015-11-17,2499
2015-11-17,1523
2015-11-17,823
2015-11-17,791
2015-11-17,2370
2015-11-17,2185
2015-11-17,1482
2016-04-17,611
2017-03-17,1923
2017-03-17,1046
2017-04-17,1936
2017-04-17,1249
2017-04-17,885
2017-04-17,808
2017-04-17,2147
2018-07-17,2068
2018-07-17,1223
2018-07-17,962
2018-07-17,2389
2018-07-17,654
2018-07-17,2086
2018-07-17,874
2018-07-17,819
2018-07-17,2160
2016-04-17,2173
2016-04-17,524
2016-11-17,1153
2018-02-17,1994
2018-02-17,2224
2018-02-17,1364
2018-02-17,1849
2018-02-17,1050
2018-02-17,520
2018-02-17,951
2018-02-17,1333
2018-02-17,910
2018-02-17,2076
2018-02-17,1383
2018-02-17,1224
2016-12-17,1753
2017-03-17,538
2015-10-17,1203
2015-10-17,2243
2017-03-17,1042
2017-03-17,1607
2017-03-17,1365
2017-03-17,1207
2017-10-17,867
2017-10-17,1052
2017-10-17,1634
2017-10-17,1739
2017-10-17,1177
2017-10-17,1236
2015-09-17,2063
2015-09-17,1761
2016-08-17,551
2016-08-17,2358
2016-08-17,794
2016-08-17,2306
2016-08-17,1450
2016-12-17,1511
2016-12-17,1183
2016-12-17,639
2016-12-17,1457
2016-12-17,2266
2016-12-17,2338
2015-11-17,1720
2016-12-17,1298
2016-12-17,2209
2016-12-17,1004
2016-12-17,1163
2016-12-17,1989
2015-10-17,1987
2016-11-17,1362
2018-08-17,1005
2016-10-17,1925
2018-04-17,1030
2018-04-17,744
2018-04-17,1393
2018-04-17,679
2018-04-17,1034
2015-02-17,1090
2017-11-17,1176
2017-11-17,950
2018-04-17,1072
2018-03-17,1673
2018-03-17,780
2018-03-17,1699
2017-11-17,1005
2017-11-17,2489
2018-03-17,1310
2018-03-17,2325
2018-03-17,1266
2018-03-17,1787
2018-03-17,1639
2018-03-17,1381
2018-04-17,2120
2018-10-17,1838
2015-06-17,2157
2017-06-17,2121
2017-06-17,2214
2017-06-17,696
2017-06-17,1586
2017-06-17,1004
2017-06-17,661
2017-06-17,1316
2018-10-17,1626
2017-06-17,2307
2017-06-17,1562
2017-06-17,1179
2017-06-17,2102
2017-06-17,2350
2018-04-17,771
2018-04-17,639
2018-10-17,1170
2018-10-17,1805
2017-06-17,1624
2018-04-17,2114
2018-04-17,2202
2018-04-17,1122
2018-11-17,1493
2018-11-17,1865
2018-08-17,2228
2018-03-17,1841
2017-07-17,2399
2017-07-17,2434
2017-07-17,1365
2017-07-17,1395
2018-11-17,1764
2016-11-17,1261
2017-07-17,1017
2017-07-17,2360
2017-07-17,816
2017-07-17,1916
2017-07-17,2200
2017-07-17,2477
2017-07-17,2025
2017-07-17,2115
2017-07-17,1903
2018-03-17,1890
2018-11-17,2370
2018-11-17,1054
2018-12-17,1898
2018-12-17,721
2018-12-17,1609
2018-12-17,896
2018-12-17,1842
2015-12-17,1058
2015-12-17,1135
2018-03-17,1239
2018-03-17,1081
2017-08-17,1680
2018-11-17,623
2018-11-17,521
2018-11-17,1985
2018-11-17,1650
2018-11-17,1771
2018-11-17,682
2018-11-17,813
2018-11-17,2024
2018-11-17,584
2015-06-17,1990
2015-06-17,2251
2018-04-17,2414
2018-09-17,2375
2017-06-17,706
2016-11-17,1474
2016-11-17,1888
2018-09-17,955
2017-07-17,1986
2016-11-17,553
2016-11-17,2433
2017-07-17,651
2018-09-17,2297
2017-06-17,522
2018-09-17,1323
2016-11-17,976
2016-11-17,1244
2016-11-17,1752
2017-12-17,1189
2017-07-17,869
2017-07-17,780
2017-12-17,1875
2018-09-17,1364
2017-12-17,1127
2017-12-17,1431
2018-11-17,1078
2018-09-17,1545
2018-09-17,1296
2018-09-17,2367
2018-09-17,1853
2018-09-17,1499
2018-09-17,2281
2017-12-17,1059
2017-12-17,635
2017-12-17,1706
2018-09-17,1683
2018-09-17,541
2015-06-17,674
2018-09-17,1122
2015-06-17,1426
2017-06-17,1554
2018-09-17,1603
2017-06-17,1675
2018-09-17,1341
2017-06-17,1428
2018-09-17,571
2018-11-17,600
2018-08-18,539
2018-08-18,529
2018-08-18,1360
2018-08-18,2344
2018-08-18,2106
2018-08-18,1873
2017-12-18,2147
2018-08-18,1677
2018-08-18,1919
2018-08-18,2092
2018-08-18,2134
2018-08-18,2116
2018-08-18,1068
2018-09-18,1073
2018-09-18,2068
2018-09-18,615
2018-09-18,1132
2018-09-18,981
2015-05-18,1734
2015-05-18,1370
2015-05-18,757
2015-05-18,635
2018-09-18,915
2018-08-18,2493
2018-08-18,2236
2018-08-18,1155
2018-09-18,765
2018-05-18,1642
2018-12-18,1255
2015-10-18,1097
2016-12-18,2359
2016-12-18,2448
2016-12-18,1296
2017-07-18,1168
2017-07-18,2190
2017-07-18,2079
2017-07-18,2100
2017-07-18,2353
2015-11-18,1526
2015-11-18,1263
2015-11-18,1546
2015-11-18,1602
2015-11-18,989
2015-11-18,754
2017-07-18,1943
2018-11-18,901
2017-07-18,521
2017-07-18,2367
2017-07-18,1082
2018-12-18,1415
2018-12-18,2132
2018-12-18,1716
2018-05-18,1925
2018-05-18,1677
2018-05-18,1861
2018-05-18,1158
2018-05-18,597
2018-05-18,2387
2018-11-18,2496
2015-11-18,1319
2015-11-18,1665
2016-12-18,1000
2016-12-18,1928
2016-12-18,1746
2016-12-18,569
2017-07-18,2462
2018-12-18,532
2018-08-18,2065
2018-12-18,602
2018-09-18,1013
2017-12-18,1106
2017-12-18,1952
2018-03-18,1136
2015-04-18,1350
2018-03-18,1390
2018-03-18,1832
2017-12-18,2037
2017-12-18,976
2017-12-18,1724
2017-12-18,945
2017-12-18,2110
2017-12-18,1115
2017-12-18,1637
2017-12-18,844
2017-12-18,798
2017-12-18,958
2017-12-18,919
2017-12-18,1836
2018-03-18,1952
2018-03-18,2118
2017-12-18,1215
2017-12-18,1720
2016-07-18,1601
2016-07-18,1530
2016-07-18,2321
2016-07-18,2239
2016-07-18,1036
2018-03-18,1642
2018-08-18,1016
2015-04-18,2095
2018-12-18,824
2017-12-18,2460
2018-12-18,2474
2018-12-18,1975
2018-03-18,1675
2018-03-18,827
2017-12-18,1759
2018-09-18,1573
2018-03-18,985
2017-03-18,1171
2015-11-18,1305
2015-11-18,1396
2015-11-18,1258
2015-11-18,1068
2015-11-18,1496
2015-11-18,1515
2015-11-18,520
